7 0.0164463 0.000609122 0.000332483 0.000116361
8 0.00305626 0.000113195 0.000104541 9.0872e-05
9 0.00387107 0.000143373 0.000151107 0.000147463
0 0.00395458 0.000146466 0.000106145 3.43808e-05
1 0.00254447 9.42396e-05 6.70662e-05 0.000186147
2 0.00294408 0.00010904 1.0916e-05 0.000282867
3 0.00186793 6.91827e-05 1.2366e-05 5.85228e-05
4 0.00271159 0.000100429 9.26052e-05 0.000409822
5 0.00267551 9.90929e-05 8.32355e-05 4.39004e-05
6 0.00148423 5.49715e-05 4.53543e-05 4.7804e-06
7 0.00119131 4.41225e-05 6.3731e-05 0.000204235
8 0.0864839 0.00320311 4.26793e-05 0.0282551
9 0.000838879 3.10696e-05 5.62239e-05 2.18712e-05
0 0.00415663 0.000153949 0.00057655 0.000340627
1 0.00213481 7.90669e-05 4.17624e-05 7.36778e-05
2 0.00863583 0.000319845 6.40771e-05 6.0292e-05
3 0.0031125 0.000115278 2.59868e-06 4.80939e-05
4 0.286926 0.0106269 0.000144833 0.0941553
5 0.000853207 3.16003e-05 1.98146e-05 2.82415e-06
6 0.00222329 8.23441e-05 8.10278e-06 1.34706e-05
7 0.00127568 4.72473e-05 4.72374e-05 3.66911e-06
8 0.00127584 4.72534e-05 3.32852e-05 9.07184e-05
9 0.0022051 8.16706e-05 2.25404e-06 0.000152038
0 0.00105319 3.90069e-05 8.12347e-06 4.05769e-05
1 0.00342624 0.000126898 0.0006781 4.96969e-05
2 0.00315638 0.000116903 3.0803e-06 0.000187607
3 0.00125973 4.66565e-05 4.78548e-05 4.14104e-05
4 0.00160288 5.93661e-05 2.66556e-05 3.79818e-06
5 0.00130725 4.84168e-05 9.05795e-07 7.09124e-05
6 0.000991435 3.67198e-05 1.28755e-05 3.30467e-06
7 0.0023694 8.77554e-05 2.9571e-05 0.000299853
8 0.000280725 1.03972e-05 5.08394e-05 8.86903e-07
9 0.000654158 2.42281e-05 8.57008e-05 1.38792e-05
0 0.000425612 1.57634e-05 2.66836e-06 3.47672e-06
1 0.000228304 8.45572e-06 2.64445e-06 2.93837e-06
2 0.000311112 1.15227e-05 8.61912e-06 2.03251e-05
3 0.000726582 2.69104e-05 3.91297e-05 4.35802e-06
4 0.000123511 4.57449e-06 6.90888e-06 1.22902e-06
5 0.00104661 3.87635e-05 4.15417e-06 0.000196208
6 0.00181989 6.74034e-05 1.00771e-06 7.1118e-05
7 0.00786071 0.000291137 4.59539e-05 0.000918552
8 0.0016246 6.01703e-05 7.12392e-06 4.99629e-05
9 0.00290546 0.00010761 4.93728e-06 5.27822e-05
0 0.0782605 0.00289854 0.000110822 0.025729
1 0.00349021 0.000129267 9.94468e-05 2.09741e-05
2 0.00074871 2.773e-05 0.000115698 2.16115e-06
3 0.0229044 0.000848313 7.07649e-06 3.56389e-05
4 0.000739784 2.73994e-05 1.30254e-06 3.44022e-06
5 0.00093697 3.47026e-05 1.06548e-05 1.22687e-06
6 0.00235056 8.70576e-05 3.0086e-05 5.10939e-05
7 0.00261114 9.67089e-05 0.000306298 5.71517e-05
8 0.00156853 5.80938e-05 2.45905e-05 0.000152004
9 0.00753965 0.000279246 0.00150954 0.000160666
0 0.00370435 0.000137198 0.000164131 0.000198685
1 0.00195399 7.23701e-05 0.000328945 6.11442e-05
2 0.00178883 6.62529e-05 3.39001e-05 5.14373e-05
3 0.00237767 8.8062e-05 2.34232e-06 2.28559e-05
4 0.00121075 4.48426e-05 2.187e-05 1.65621e-05
5 0.00180264 6.67643e-05 1.0377e-05 6.11937e-07
6 0.000260061 9.63189e-06 1.44398e-06 1.51732e-06
7 0.00286097 0.000105962 6.14273e-06 0.000130558
8 0.00216071 8.00263e-05 0.000180182 4.19396e-05
9 0.00136438 5.05325e-05 1.88592e-06 8.98822e-06
0 0.168351 0.00623524 1.71952e-05 7.49554e-06
1 0.000213403 7.9038e-06 8.08321e-07 1.2005e-06
2 0.000730993 2.70738e-05 1.37436e-05 6.76117e-06
3 0.000909377 3.36806e-05 5.1443e-06 1.16369e-05
4 0.000756453 2.80168e-05 9.84371e-05 1.01929e-05
5 0.00100604 3.72608e-05 1.34548e-05 1.02945e-06
6 0.00298382 0.000110512 4.63282e-05 4.7906e-05
7 0.00603352 0.000223464 3.01308e-05 0.000109177
8 0.00261605 9.68907e-05 2.88171e-05 0.000110926
9 0.0057867 0.000214322 5.09586e-05 0.000197769
0 0.000930003 3.44446e-05 2.53009e-05 9.72204e-06
1 0.00104282 3.8623e-05 8.89773e-05 5.45001e-05
2 0.002984 0.000110518 7.29498e-05 0.000182178
3 0.00241328 8.93808e-05 1.50549e-06 6.98814e-06
4 0.0022726 8.41702e-05 0.000121054 0.000408982
5 0.00537843 0.000199201 4.00739e-05 9.79719e-05
6 0.0080599 0.000298515 6.09366e-05 3.61284e-05
7 0.00570022 0.000211119 5.62802e-05 5.00228e-05
8 0.00145189 5.37738e-05 0.00021221 1.53393e-05
9 0.00118784 4.3994e-05 1.47747e-05 4.16143e-05
0 0.00307008 0.000113707 9.10631e-06 5.1283e-05
1 0.0142578 0.000528067 1.42706e-05 1.32003e-05
2 0.000249017 9.22287e-06 5.60865e-06 2.62287e-05
3 0.284053 0.0105205 1.10762e-05 3.72698e-05
4 0.00109681 4.06226e-05 4.72904e-06 1.66827e-05
5 0.00265986 9.85134e-05 3.33155e-06 5.58915e-05
6 0.00129343 4.7905e-05 9.25761e-06 4.05843e-05
7 0.00332175 0.000123028 1.7322e-05 6.75969e-05
8 0.00251703 9.32232e-05 1.52603e-05 0.000152119
9 0.00384525 0.000142417 0.000570197 5.4082e-05
0 0.00245878 9.1066e-05 1.29745e-06 0.000116625
1 0.00104892 3.8849e-05 9.51009e-05 2.919e-05
2 0.000955788 3.53996e-05 7.22358e-06 4.13476e-05
3 0.000825051 3.05574e-05 3.66855e-05 4.45201e-05
4 0.335757 0.0124354 2.838e-06 1.69116e-05
5 0.0010349 3.83296e-05 1.33786e-05 1.52994e-05
6 0.000858643 3.18016e-05 2.85811e-05 9.82362e-05
7 0.00565395 0.000209405 3.52414e-05 8.89977e-05
8 0.00181805 6.73352e-05 3.14599e-05 0.00042568
9 0.00212481 7.86965e-05 2.06654e-05 2.18959e-05
0 0.00516263 0.000191208 7.83016e-05 4.5923e-05
1 0.331812 0.0122893 1.40782e-05 9.55609e-06
2 0.000546802 2.02519e-05 1.11099e-05 5.52415e-05
3 0.00197901 7.32966e-05 2.25559e-06 0.000156402
4 0.00074778 2.76956e-05 2.99306e-05 3.72621e-05
5 0.00171043 6.33492e-05 7.88863e-05 1.30808e-05
6 0.00541711 0.000200634 0.000455009 6.61223e-05
7 0.00157337 5.8273e-05 0.000150625 4.31836e-06
8 0.00408286 0.000151217 2.12768e-05 0.000217802
9 0.000876253 3.24538e-05 8.18372e-05 8.68029e-05
0 0.000455919 1.68859e-05 3.48048e-06 5.68567e-05
1 0.0003046 1.12815e-05 5.04629e-06 2.68778e-05
2 0.172872 0.00640268 1.77653e-05 0.0572527
3 0.0313728 0.00116195 4.05743e-05 4.63042e-06
4 0.00135554 5.0205e-05 1.98436e-06 0.000403609
5 0.00186379 6.90292e-05 0.000176255 1.80191e-05
6 0.000692684 2.56549e-05 4.07016e-06 1.59367e-06
7 0.00117316 4.34503e-05 6.59504e-06 1.80195e-05
8 0.78935 0.0292352 5.87984e-07 6.51949e-05
9 0.000482232 1.78604e-05 2.53593e-05 1.15134e-06
0 0.00048829 1.80848e-05 5.02144e-06 2.10629e-05
1 0.00431013 0.000159634 0.000730292 1.0528e-06
2 0.00127323 4.71568e-05 0.000141223 8.0655e-06
3 0.000624231 2.31197e-05 1.64086e-05 7.32587e-06
4 0.00293043 0.000108535 4.66953e-05 0.000124987
5 0.00030253 1.12048e-05 2.4674e-06 3.90031e-05
6 0.000676394 2.50516e-05 3.18516e-06 1.96462e-05
7 0.00403127 0.000149306 0.000173437 0.000118451
8 0.00112034 4.14942e-05 2.05845e-05 2.56791e-06
9 0.02761 0.00102259 0.00464051 2.19358e-05
0 0.00104507 3.87062e-05 1.08682e-05 2.24838e-05
1 0.00273976 0.000101473 0.000115109 1.17289e-05
2 0.000463867 1.71802e-05 1.71387e-07 2.10975e-05
3 0.502553 0.0186131 3.01077e-06 1.47132e-05
4 0.000172744 6.39792e-06 1.88515e-06 1.1752e-06
5 0.000175775 6.51019e-06 3.32984e-06 1.80209e-05
6 0.00198954 7.36868e-05 2.97033e-05 6.40109e-05
7 0.00474809 0.000175855 1.39577e-06 1.56757e-06
8 0.000189244 7.00903e-06 4.65441e-07 8.62127e-06
9 0.00194167 7.19138e-05 3.23398e-06 7.36206e-05
0 0.00337348 0.000124944 0.00010414 4.92732e-05
1 0.000615334 2.27901e-05 1.16794e-05 1.78724e-06
2 0.0019627 7.26925e-05 3.86811e-06 4.70054e-06
3 0.00246329 9.12328e-05 1.46892e-05 5.66411e-06
4 0.00126955 4.70203e-05 9.18938e-06 1.69954e-05
5 0.00242872 8.99527e-05 3.1386e-05 0.000281273
6 0.000792146 2.93387e-05 3.94445e-05 5.72834e-05
7 0.0035665 0.000132093 1.72242e-06 5.41854e-05
8 0.00103211 3.82264e-05 1.07773e-05 0.00018565
9 0.00141995 5.25908e-05 3.4628e-05 5.92083e-05
0 0.000322041 1.19274e-05 1.17973e-06 1.22355e-05
1 0.000504092 1.86701e-05 1.62183e-06 2.53108e-06
2 0.00630067 0.000233358 3.09608e-05 0.000137153
3 0.00413248 0.000153055 3.14316e-05 9.18827e-06
4 0.00103883 3.84752e-05 1.16198e-05 0.000170088
5 0.00205811 7.62263e-05 0.000272783 8.91311e-05
6 0.0197598 0.000731846 2.51156e-05 1.05068e-05
7 0.00697917 0.000258488 2.22143e-05 6.56187e-05
8 0.00341497 0.00012648 9.31446e-06 1.26154e-05
9 0.00032378 1.19919e-05 5.53609e-06 4.1886e-06
0 0.286263 0.0106023 9.79812e-07 5.19807e-05
1 0.00185106 6.85576e-05 3.19017e-05 1.53586e-05
2 0.00197247 7.30543e-05 0.000110702 0.000166981
3 5.34995 0.198146 7.922e-05 0.42945
4 0.00116238 4.3051e-05 2.03051e-05 8.40982e-05
5 0.00186127 6.89361e-05 5.83131e-05 3.03231e-05
6 0.00185776 6.88058e-05 1.76443e-05 0.000225492
7 0.00176742 6.54599e-05 2.11081e-05 7.72519e-06
8 0.0319821 0.00118452 5.69222e-05 4.92932e-06
9 0.0171902 0.000636674 8.60318e-05 0.000210272
0 0.0013805 5.11297e-05 0.000204338 1.88893e-06
1 0.0266894 0.000988495 1.96124e-06 1.67707e-05
2 0.17279 0.00639964 0.000103976 0.000106273
3 0.0124059 0.000459479 1.30235e-05 9.47379e-05
4 0.00300964 0.000111468 2.45243e-05 1.89207e-05
5 0.000737835 2.73272e-05 8.83854e-05 8.99138e-05
6 0.000960441 3.55719e-05 5.5579e-06 1.36892e-05
7 0.00130581 4.83635e-05 4.99556e-06 5.60593e-05
8 0.000182476 6.75839e-06 1.85111e-05 2.25285e-06
9 0.000439518 1.62784e-05 8.81557e-07 8.3689e-05
0 0.0378043 0.00140016 0.0123572 5.28784e-05
1 0.00210767 7.80619e-05 2.05472e-05 3.12528e-05
2 0.0019321 7.15591e-05 2.71868e-06 0.000220225
3 0.00138041 5.11262e-05 5.54223e-05 5.92632e-06
4 0.00038054 1.40941e-05 2.48814e-05 9.76999e-06
5 0.000413912 1.53301e-05 2.05682e-06 6.63569e-06
6 0.00238623 8.83788e-05 0.000161787 0.000123677
7 0.000845755 3.13243e-05 3.3552e-06 6.65566e-05
8 0.00114628 4.24549e-05 4.80747e-05 1.95804e-05
9 0.00223352 8.27231e-05 1.41224e-05 1.72578e-05
0 0.00247214 9.15608e-05 0.000421725 7.3501e-05
1 0.00258999 9.59257e-05 8.27268e-06 3.66893e-05
2 0.0010354 3.83482e-05 6.11884e-07 9.05712e-06
3 0.00263941 9.77561e-05 5.28198e-05 9.40327e-05
4 0.00731789 0.000271033 0.000159501 0.00197558
5 0.00241925 8.96018e-05 0.000177323 0.000232475
6 0.000904912 3.35153e-05 1.78238e-05 1.53486e-05
7 0.00102361 3.79113e-05 4.70737e-05 2.82142e-05
8 0.000564029 2.089e-05 8.35874e-06 1.49036e-05
9 0.000392581 1.454e-05 1.13248e-05 1.54307e-06
0 0.0016282 6.03035e-05 8.47978e-05 2.53159e-05
1 0.000918981 3.40363e-05 6.69143e-06 2.23039e-06
2 0.00050493 1.87011e-05 1.27451e-06 9.41183e-06
3 0.00105665 3.91351e-05 2.05643e-05 4.73048e-06
4 0.00923377 0.000341991 4.80478e-06 0.00304366
5 0.00254647 9.43138e-05 2.5189e-05 7.29753e-06
6 0.00115298 4.27031e-05 8.30415e-05 2.60243e-05
7 0.00888086 0.000328921 8.15223e-06 7.10537e-05
8 0.00235147 8.70915e-05 0.000556162 0.000109151
9 0.000810966 3.00358e-05 1.09417e-05 3.20691e-06
0 0.000942548 3.49092e-05 2.41865e-05 8.04684e-05
1 0.000969097 3.58925e-05 1.53999e-05 3.08564e-06
2 0.00205499 7.61107e-05 2.03728e-05 3.31288e-05
3 0.000834124 3.08935e-05 3.64084e-05 1.12872e-05
4 0.00212935 7.88648e-05 2.15458e-06 2.61456e-05
5 0.00396639 0.000146903 1.23629e-05 5.79944e-05
6 0.00203486 7.53652e-05 5.87552e-05 6.56132e-06
7 0.0122665 0.000454314 0.000649411 4.50371e-05
8 0.000812335 3.00865e-05 3.79607e-06 1.65786e-05
9 0.00116226 4.30466e-05 1.51836e-06 2.19905e-05
0 0.00453571 0.000167989 3.52871e-05 2.35102e-06
1 0.00148054 5.48349e-05 0.000123646 2.10055e-05
2 0.00221674 8.21016e-05 1.52457e-05 9.07019e-07
3 0.00012412 4.59702e-06 6.61842e-07 8.21064e-06
4 0.00244834 9.06794e-05 4.92635e-06 1.85286e-05
5 0.00172196 6.37763e-05 0.00043182 4.7386e-05
6 0.00206679 7.65479e-05 4.67956e-05 0.00042303
7 0.000255944 9.47942e-06 1.4945e-06 2.03608e-05
8 0.000463828 1.71788e-05 8.08561e-05 6.0769e-06
9 0.00281532 0.000104271 0.000105437 9.94798e-06
0 0.000712133 2.63753e-05 9.05749e-07 0.000104325
1 0.00230068 8.52103e-05 6.46208e-06 1.53046e-05
2 0.000415321 1.53823e-05 1.94101e-05 4.5283e-06
3 9.27452e-05 3.43501e-06 9.54632e-06 8.0781e-07
